AFE_REG_6D_Time,AFE_REG_6D_Value,ECG_Time,ECG_Value,ECG_RAW_Time,ECG_RAW_Value,TIA1-3_Time,TIA1-3_Value,TIA1-3_RAW_Time,TIA1-3_RAW_Value
,,8.69,-4.1198730468749996e-05,8.69,16777144.0,,,,,
,,8.692,0.0031116485595703122,8.692,5438.0,,,,,
,,8.694,0.0012125015258789061,8.694,2119.0,,,,,
,,8.696,0.00027637481689453126,8.696,483.0,,,,,
,,8.698,0.0021114349365234375,8.698,3690.0,,,,,
,,8.7,0.0026023864746093747,8.7,4548.0,,,,,
,,8.702,-0.000304412841796875,8.702,16776684.0,,,,,
,,8.704,-0.004704666137695312,8.704,16768994.0,,,,,
,,8.706,-2.288818359375e-06,8.706,16777212.0,,,,,
,,8.708,0.004073524475097656,8.708,7119.0,,,,,
,,8.71,0.004186820983886719,8.71,7317.0,,,,,
,,8.712,4.92095947265625e-05,8.712,86.0,,,,,
,,8.714,0.0017641067504882812,8.714,3083.0,,,,,
,,8.716,0.004559898376464843,8.716,7969.0,,,,,
,,8.718,0.0014099121093749999,8.718,2464.0,,,,,
,,8.72,-0.00322265625,8.72,16771584.0,,,,,
,,8.722,-0.0005922317504882812,8.722,16776181.0,,,,,
,,8.724,0.003141975402832031,8.724,5491.0,,,,,
,,8.726,0.004810523986816406,8.726,8407.0,,,,,
,,8.728,0.0027729034423828124,8.728,4846.0,,,,,
,,8.73,0.0017068862915039062,8.73,2983.0,,,,,
,,8.732,0.006329727172851562,8.732,11062.0,,,,,
,,8.734,0.0026401519775390626,8.734,4614.0,,,,,
,,8.736,-0.0019254684448242188,8.736,16773851.0,,,,,
,,8.738,-0.0021841049194335936,8.738,16773399.0,,,,,
,,8.74,0.003698158264160156,8.74,6463.0,,,,,
,,8.742,0.007751083374023437,8.742,13546.0,,,,,
,,8.744,0.004867172241210937,8.744,8506.0,,,,,
,,8.746,0.0027614593505859374,8.746,4826.0,,,,,
,,8.748,0.006179237365722656,8.748,10799.0,,,,,
,,8.75,0.0054565429687499995,8.75,9536.0,,,,,
,,8.752,0.00108489990234375,8.752,1896.0,,,,,
,,8.754,-0.0030218124389648437,8.754,16771935.0,,,,,
,,8.756,0.003540229797363281,8.756,6187.0,,,,,
,,8.758,0.007147979736328125,8.758,12492.0,,,,,
,,8.76,0.00634002685546875,8.76,11080.0,,,,,
,,8.762,0.0029737472534179686,8.762,5197.0,,,,,
,,8.764,0.0050182342529296875,8.764,8770.0,,,,,
,,8.766,0.007064437866210937,8.766,12346.0,,,,,
,,8.768,0.0036077499389648438,8.768,6305.0,,,,,
,,8.77,-0.0019031524658203124,8.77,16773890.0,,,,,
,,8.772,0.0010499954223632812,8.772,1835.0,,,,,
,,8.774,0.006158638000488281,8.774,10763.0,,,,,
,,8.776,0.00845489501953125,8.776,14776.0,,,,,
,,8.778,0.004420852661132812,8.778,7726.0,,,,,
,,8.78,0.003624343872070312,8.78,6334.0,,,,,
,,8.782,0.007963943481445312,8.782,13918.0,,,,,
,,8.784,0.005279159545898437,8.784,9226.0,,,,,
,,8.786,0.0010889053344726562,8.786,1903.0,,,,,
,,8.788,-0.0008977890014648437,8.788,16775647.0,,,,,
,,8.79,0.005477714538574219,8.79,9573.0,,,,,
,,8.792,0.010216712951660156,8.792,17855.0,,,,,
,,8.794,0.006405830383300781,8.794,11195.0,,,,,
,,8.796,0.003975105285644531,8.796,6947.0,,,,,
,,8.798,0.007483863830566406,8.798,13079.0,,,,,
,,8.8,0.005843925476074219,8.8,10213.0,,,,,
,,8.802,0.00274658203125,8.802,4800.0,,,,,
,,8.804,0.00034160614013671874,8.804,597.0,,,,,
,,8.806,0.004882621765136719,8.806,8533.0,,,,,
,,8.808,0.008306694030761718,8.808,14517.0,,,,,
,,8.81,0.008053207397460937,8.81,14074.0,,,,,
,,8.812,0.006538009643554687,8.812,11426.0,,,,,
,,8.814,0.006318855285644531,8.814,11043.0,,,,,
,,8.816,0.009606742858886718,8.816,16789.0,,,,,
,,8.818,0.004913520812988281,8.818,8587.0,,,,,
,,8.82,0.00039882659912109374,8.82,697.0,,,,,
,,8.822,0.0018453598022460938,8.822,3225.0,,,,,
,,8.824,0.008231163024902344,8.824,14385.0,,,,,
,,8.826,0.009700012207031249,8.826,16952.0,,,,,
,,8.828,0.006703376770019531,8.828,11715.0,,,,,
,,8.83,0.005595588684082031,8.83,9779.0,,,,,
,,8.832,0.010138320922851562,8.832,17718.0,,,,,
,,8.834,0.005839347839355469,8.834,10205.0,,,,,
,,8.836,0.0023448944091796872,8.836,4098.0,,,,,
,,8.838,0.0008789062499999999,8.838,1536.0,,,,,
,,8.84,0.006546592712402343,8.84,11441.0,,,,,
,,8.842,0.009143257141113281,8.842,15979.0,,,,,
,,8.844,0.007333946228027344,8.844,12817.0,,,,,
,,8.846,0.005304908752441406,8.846,9271.0,,,,,
,,8.848,0.008213424682617187,8.848,14354.0,,,,,
,,8.85,0.007048988342285156,8.85,12319.0,,,,,
,,8.852,0.004296112060546875,8.852,7508.0,,,,,
,,8.854,0.00033359527587890626,8.854,583.0,,,,,
,,8.856,0.004319572448730468,8.856,7549.0,,,,,
,,8.858,0.008069801330566406,8.858,14103.0,,,,,
,,8.86,0.0073413848876953125,8.86,12830.0,,,,,
,,8.862,0.0037582397460937497,8.862,6568.0,,,,,
,,8.864,0.0054107666015624995,8.864,9456.0,,,,,
,,8.866,0.0075548171997070306,8.866,13203.0,,,,,
,,8.868,0.004642295837402344,8.868,8113.0,,,,,
,,8.87,-0.0009092330932617187,8.87,16775627.0,,,,,
,,8.872,0.003084754943847656,8.872,5391.0,,,,,
,,8.874,0.006899642944335938,8.874,12058.0,,,,,
,,8.876,0.008271217346191406,8.876,14455.0,,,,,
,,8.878,0.004990196228027343,8.878,8721.0,,,,,
,,8.88,0.006123733520507812,8.88,10702.0,,,,,
,,8.882,0.009611892700195312,8.882,16798.0,,,,,
,,8.884,0.007965087890625,8.884,13920.0,,,,,
,,8.886,0.003472709655761719,8.886,6069.0,,,,,
,,8.888,0.0018568038940429688,8.888,3245.0,,,,,
,,8.89,0.010410118103027343,8.89,18193.0,,,,,
,,8.892,0.013100624084472656,8.892,22895.0,,,,,
,,8.894,0.007695007324218749,8.894,13448.0,,,,,
,,8.896,0.0057540893554687495,8.896,10056.0,,,,,
,,8.898,0.006652450561523437,8.898,11626.0,,,,,
,,8.9,0.003952789306640625,8.9,6908.0,,,,,
,,8.902,5.37872314453125e-05,8.902,94.0,,,,,
,,8.904,-0.0014917373657226563,8.904,16774609.0,,,,,
,,8.906,0.010937118530273437,8.906,19114.0,,,,,
,,8.908,0.023822593688964843,8.908,41633.0,,,,,
,,8.91,0.031864356994628903,8.91,55687.0,,,,,
,,8.912,0.03142261505126953,8.912,54915.0,,,,,
,,8.914,0.034840393066406246,8.914,60888.0,,,,,
,,8.916,0.035814857482910155,8.916,62591.0,,,,,
,,8.918,0.03264942169189453,8.918,57059.0,,,,,
,,8.92,0.028931236267089842,8.92,50561.0,,,,,
,,8.922,0.03094940185546875,8.922,54088.0,,,,,
,,8.924,0.027249526977539063,8.924,47622.0,,,,,
,,8.926,0.021873092651367186,8.926,38226.0,,,,,
,,8.928,0.013729476928710937,8.928,23994.0,,,,,
,,8.93,0.009011650085449218,8.93,15749.0,,,,,
,,8.932,0.010735130310058594,8.932,18761.0,,,,,
,,8.934,0.0047607421875,8.934,8320.0,,,,,
,,8.936,-0.001242828369140625,8.936,16775044.0,,,,,
,,8.938,-0.0036609649658203122,8.938,16770818.0,,,,,
,,8.94,0.002263641357421875,8.94,3956.0,,,,,
,,8.942,0.005629348754882813,8.942,9838.0,,,,,
,,8.944,0.0028718948364257813,8.944,5019.0,,,,,
,,8.946,0.000217437744140625,8.946,380.0,,,,,
,,8.948,0.003376007080078125,8.948,5900.0,,,,,
,,8.95,0.00027923583984375,8.95,488.0,,,,,
,,8.952,-0.002977752685546875,8.952,16772012.0,,,,,
,,8.954,-0.007221794128417968,8.954,16764595.0,,,,,
,,8.956,-0.0027626037597656247,8.956,16772388.0,,,,,
,,8.958,6.580352783203125e-05,8.958,115.0,,,,,
,,8.96,-0.00021228790283203124,8.96,16776845.0,,,,,
,,8.962,-0.004459190368652344,8.962,16769423.0,,,,,
,,8.964,-0.0018871307373046875,8.964,16773918.0,,,,,
,,8.966,-0.00011100769042968749,8.966,16777022.0,,,,,
,,8.968,-0.0032930374145507812,8.968,16771461.0,,,,,
,,8.97,-0.009298324584960938,8.97,16760966.0,,,,,
,,8.972,-0.006397819519042968,8.972,16766035.0,,,,,
,,8.974,-0.002615547180175781,8.974,16772645.0,,,,,
,,8.976,-0.00188140869140625,8.976,16773928.0,,,,,
,,8.978,-0.005462265014648437,8.978,16767670.0,,,,,
,,8.98,-0.006112289428710937,8.98,16766534.0,,,,,
,,8.982,-0.0020364761352539063,8.982,16773657.0,,,,,
,,8.984,-0.005084037780761719,8.984,16768331.0,,,,,
,,8.986,-0.00977497100830078,8.986,16760133.0,,,,,
,,8.988,-0.011377716064453125,8.988,16757332.0,,,,,
,,8.99,-0.004837417602539062,8.99,16768762.0,,,,,
,,8.992,-0.0035825729370117187,8.992,16770955.0,,,,,
,,8.994,-0.006306266784667968,8.994,16766195.0,,,,,
,,8.996,-0.006770896911621094,8.996,16765383.0,,,,,
,,8.998,-0.003188323974609375,8.998,16771644.0,,,,,
,,9.0,-0.0054794311523437495,9.0,16767640.0,,,,,
,,9.002,-0.00816364288330078,9.002,16762949.0,,,,,
,,9.004,-0.012054061889648438,9.004,16756150.0,,,,,
,,9.006,-0.006860160827636718,9.006,16765227.0,,,,,
,,9.008,-0.003973960876464844,9.008,16770271.0,,,,,
,,9.01,-0.005244827270507812,9.01,16768050.0,,,,,
,,9.012,-0.008494949340820313,9.012,16762370.0,,,,,
,,9.014,-0.005804443359375,9.014,16767072.0,,,,,
,,9.016,-0.0037364959716796875,9.016,16770686.0,,,,,
,,9.018,-0.007586860656738281,9.018,16763957.0,,,,,
,,9.02,-0.011992835998535156,9.02,16756257.0,,,,,
,,9.022,-0.008658599853515624,9.022,16762084.0,,,,,
,,9.024,-0.005474281311035156,9.024,16767649.0,,,,,
,,9.026,-0.0049037933349609375,9.026,16768646.0,,,,,
,,9.028,-0.007135963439941406,9.028,16764745.0,,,,,
,,9.03,-0.008780479431152344,9.03,16761871.0,,,,,
,,9.032,-0.0032318115234374997,9.032,16771568.0,,,,,
,,9.034,-0.006602096557617188,9.034,16765678.0,,,,,
,,9.036,-0.010568618774414062,9.036,16758746.0,,,,,
,,9.038,-0.010947418212890624,9.038,16758084.0,,,,,
,,9.04,-0.005712890625,9.04,16767232.0,,,,,
,,9.042,-0.002908515930175781,9.042,16772133.0,,,,,
,,9.044,-0.004698944091796875,9.044,16769004.0,,,,,
,,9.046,-0.005701446533203125,9.046,16767252.0,,,,,
,,9.048,-0.000620269775390625,9.048,16776132.0,,,,,
,,9.05,-0.0035030364990234373,9.05,16771094.0,,,,,
,,9.052,-0.004199981689453125,9.052,16769876.0,,,,,
,,9.054,-0.008755302429199219,9.054,16761915.0,,,,,
,,9.056,-0.001025390625,9.056,16775424.0,,,,,
,,9.058,0.00240325927734375,9.058,4200.0,,,,,
,,9.06,0.0026121139526367188,9.06,4565.0,,,,,
,,9.062,-0.00027236938476562497,9.062,16776740.0,,,,,
,,9.064,0.00274200439453125,9.064,4792.0,,,,,
,,9.066,0.006118011474609375,9.066,10692.0,,,,,
,,9.068,0.004488945007324219,9.068,7845.0,,,,,
,,9.07,0.0022853851318359376,9.07,3994.0,,,,,
,,9.072,0.00555267333984375,9.072,9704.0,,,,,
,,9.074,0.009003067016601562,9.074,15734.0,,,,,
,,9.076,0.011737060546874999,9.076,20512.0,,,,,
,,9.078,0.008227157592773437,9.078,14378.0,,,,,
,,9.08,0.00809497833251953,9.08,14147.0,,,,,
,,9.082,0.013920021057128905,9.082,24327.0,,,,,
,,9.084,0.015716171264648436,9.084,27466.0,,,,,
,,9.086,0.012435722351074218,9.086,21733.0,,,,,
,,9.088,0.015118789672851561,9.088,26422.0,,,,,
,,9.09,0.02380084991455078,9.09,41595.0,,,,,
,,9.092,0.02554607391357422,9.092,44645.0,,,,,
,,9.094,0.024135589599609375,9.094,42180.0,,,,,
,,9.096,0.023566246032714844,9.096,41185.0,,,,,
,,9.098,0.025841903686523438,9.098,45162.0,,,,,
,,9.1,0.02351131439208984,9.1,41089.0,,,,,
,,9.102,0.017745780944824218,9.102,31013.0,,,,,
,,9.104,0.009309768676757812,9.104,16270.0,,,,,
,,9.106,0.0077110290527343745,9.106,13476.0,,,,,
,,9.108,0.005908584594726562,9.108,10326.0,,,,,
,,9.11,0.003082466125488281,9.11,5387.0,,,,,
,,9.112,-0.0018842697143554687,9.112,16773923.0,,,,,
,,9.114,-8.869171142578125e-05,9.114,16777061.0,,,,,
,,9.116,0.0007747650146484375,9.116,1354.0,,,,,
,,9.118,-0.003453826904296875,9.118,16771180.0,,,,,
,,9.12,-0.008941268920898438,9.12,16761590.0,,,,,
,,9.122,-0.006342887878417969,9.122,16766131.0,,,,,
,,9.124,-0.0013069152832031249,9.124,16774932.0,,,,,
,,9.126,-0.003881263732910156,9.126,16770433.0,,,,,
,,9.128,-0.006142044067382812,9.128,16766482.0,,,,,
,,9.13,-0.00677490234375,9.13,16765376.0,,,,,
,,9.132,-0.0023443222045898436,9.132,16773119.0,,,,,
,,9.134,-0.005179595947265625,9.134,16768164.0,,,,,
,,9.136,-0.009793281555175781,9.136,16760101.0,,,,,
,,9.138,-0.010198402404785156,9.138,16759393.0,,,,,
,,9.14,-0.004419708251953125,9.14,16769492.0,,,,,
,,9.142,-0.0031202316284179685,9.142,16771763.0,,,,,
,,9.144,-0.006256484985351562,9.144,16766282.0,,,,,
,,9.146,-0.008161354064941406,9.146,16762953.0,,,,,
,,9.148,-0.004237747192382812,9.148,16769810.0,,,,,
,,9.15,-0.005338096618652343,9.15,16767887.0,,,,,
,,9.152,-0.008456039428710937,9.152,16762438.0,,,,,
,,9.154,-0.011675262451171875,9.154,16756812.0,,,,,
,,9.156,-0.006923103332519531,9.156,16765117.0,,,,,
,,9.158,-0.0033119201660156247,9.158,16771428.0,,,,,
,,9.16,-0.005094337463378906,9.16,16768313.0,,,,,
,,9.162,-0.007735061645507812,9.162,16763698.0,,,,,
,,9.164,-0.0041107177734375,9.164,16770032.0,,,,,
,,9.166,-0.002624702453613281,9.166,16772629.0,,,,,
,,9.168,-0.005211067199707031,9.168,16768109.0,,,,,
,,9.17,-0.01112537384033203,9.17,16757773.0,,,,,
,,9.172,-0.0074975967407226556,9.172,16764113.0,,,,,
,,9.174,-0.0036855697631835937,9.174,16770775.0,,,,,
,,9.176,-0.004059219360351562,9.176,16770122.0,,,,,
,,9.178,-0.007977676391601561,9.178,16763274.0,,,,,
,,9.18,-0.006342887878417969,9.18,16766131.0,,,,,
,,9.182,-0.003689002990722656,9.182,16770769.0,,,,,
,,9.184,-0.0071771621704101556,9.184,16764673.0,,,,,
,,9.186,-0.012745857238769531,9.186,16754941.0,,,,,
,,9.188,-0.01231555938720703,9.188,16755693.0,,,,,
,,9.19,-0.007842063903808594,9.19,16763511.0,,,,,
,,9.192,-0.0053730010986328125,9.192,16767826.0,,,,,
,,9.194,-0.008060073852539063,9.194,16763130.0,,,,,
,,9.196,-0.00943164825439453,9.196,16760733.0,,,,,
,,9.198,-0.0048980712890625,9.198,16768656.0,,,,,
,,9.2,-0.007018661499023437,9.2,16764950.0,,,,,
,,9.202,-0.010220146179199219,9.202,16759355.0,,,,,
,,9.204,-0.012209129333496093,9.204,16755879.0,,,,,
,,9.206,-0.0077075958251953125,9.206,16763746.0,,,,,
,,9.208,-0.004572486877441406,9.208,16769225.0,,,,,
,,9.21,-0.0064636230468749995,9.21,16765920.0,,,,,
,,9.212,-0.010094833374023436,9.212,16759574.0,,,,,
,,9.214,-0.005858230590820313,9.214,16766978.0,,,,,
,,9.216,-0.00531463623046875,9.216,16767928.0,,,,,
,,9.218,-0.00829010009765625,9.218,16762728.0,,,,,
,,9.22,-0.014124870300292969,9.22,16752531.0,,,,,
,,9.222,-0.009206771850585938,9.222,16761126.0,,,,,
,,9.224,-0.005995559692382813,9.224,16766738.0,,,,,
,,9.226,-0.005977249145507812,9.226,16766770.0,,,,,
,,9.228,-0.009190750122070311,9.228,16761154.0,,,,,
,,9.23,-0.008120727539062499,9.23,16763024.0,,,,,
,,9.232,-0.004046630859375,9.232,16770144.0,,,,,
,,9.234,-0.006102561950683594,9.234,16766551.0,,,,,
,,9.236,-0.01179656982421875,9.236,16756600.0,,,,,
,,9.238,-0.011944198608398437,9.238,16756342.0,,,,,
,,9.24,-0.006686782836914062,9.24,16765530.0,,,,,
,,9.242,-0.005188751220703125,9.242,16768148.0,,,,,
,,9.244,-0.0076234817504882806,9.244,16763893.0,,,,,
,,9.246,-0.008353614807128906,9.246,16762617.0,,,,,
,,9.248,-0.0035156249999999997,9.248,16771072.0,,,,,
,,9.25,-0.0038206100463867186,9.25,16770539.0,,,,,
,,9.252,-0.008292961120605468,9.252,16762723.0,,,,,
,,9.254,-0.011437225341796874,9.254,16757228.0,,,,,
,,9.256,-0.0053192138671874995,9.256,16767920.0,,,,,
,,9.258,-0.0022665023803710937,9.258,16773255.0,,,,,
,,9.26,-0.0046176910400390625,9.26,16769146.0,,,,,
,,9.262,-0.006199836730957031,9.262,16766381.0,,,,,
,,9.264,-0.003604888916015625,9.264,16770916.0,,,,,
,,9.266,-0.000753021240234375,9.266,16775900.0,,,,,
,,9.268,-0.005652236938476563,9.268,16767338.0,,,,,
,,9.27,-0.009848213195800782,9.27,16760005.0,,,,,
,,9.272,-0.003705596923828125,9.272,16770740.0,,,,,
,,9.274,0.0013715744018554688,9.274,2397.0,,,,,
,,9.276,0.0037279129028320312,9.276,6515.0,,,,,
,,9.278,0.0020250320434570313,9.278,3539.0,,,,,
,,9.28,0.00369415283203125,9.28,6456.0,,,,,
,,9.282,0.0068607330322265625,9.282,11990.0,,,,,
,,9.284,0.0028684616088867185,9.284,5013.0,,,,,
,,9.286,-0.0013080596923828124,9.286,16774930.0,,,,,
,,9.288,-0.000368499755859375,9.288,16776572.0,,,,,
,,9.29,0.0017486572265625,9.29,3056.0,,,,,
,,9.292,0.0037702560424804684,9.292,6589.0,,,,,
,,9.294,-0.0008668899536132812,9.294,16775701.0,,,,,
,,9.296,-0.0049953460693359375,9.296,16768486.0,,,,,
,,9.298,-0.005427360534667969,9.298,16767731.0,,,,,
,,9.3,-0.00900421142578125,9.3,16761480.0,,,,,
,,9.302,-0.015343666076660156,9.302,16750401.0,,,,,
,,9.304,-0.019879531860351563,9.304,16742474.0,,,,,
,,9.306,-0.013457107543945312,9.306,16753698.0,,,,,
,,9.308,-0.00832386016845703,9.308,16762669.0,,,,,
,,9.31,-0.007826614379882812,9.31,16763538.0,,,,,
,,9.312,-0.009942626953125,9.312,16759840.0,,,,,
,,9.314,-0.005290603637695312,9.314,16767970.0,,,,,
,,9.316,-0.003807449340820312,9.316,16770562.0,,,,,
,,9.318,-0.006198692321777344,9.318,16766383.0,,,,,
,,9.32,-0.009311485290527343,9.32,16760943.0,,,,,
,,9.322,-0.005817031860351562,9.322,16767050.0,,,,,
,,9.324,-0.0030698776245117188,9.324,16771851.0,,,,,
,,9.326,-0.003937911987304687,9.326,16770334.0,,,,,
,,9.328,-0.00688934326171875,9.328,16765176.0,,,,,
,,9.33,-0.005745506286621093,9.33,16767175.0,,,,,
,,9.332,-0.0022184371948242186,9.332,16773339.0,,,,,
,,9.334,-0.004210853576660156,9.334,16769857.0,,,,,
,,9.336,-0.00888233184814453,9.336,16761693.0,,,,,
,,9.338,-0.008425140380859375,9.338,16762492.0,,,,,
,,9.34,-0.0022418975830078122,9.34,16773298.0,,,,,
,,9.342,-0.0013818740844726562,9.342,16774801.0,,,,,
,,9.344,-0.004198265075683594,9.344,16769879.0,,,,,
,,9.346,-0.005291748046875,9.346,16767968.0,,,,,
,,9.348,-0.0011484146118164063,9.348,16775209.0,,,,,
,,9.35,-0.0034801483154296873,9.35,16771134.0,,,,,
,,9.352,-0.0065402984619140625,9.352,16765786.0,,,,,
,,9.354,-0.008944702148437499,9.354,16761584.0,,,,,
,,9.356,-0.003723335266113281,9.356,16770709.0,,,,,
,,9.358,0.0001567840576171875,9.358,274.0,,,,,
,,9.36,-0.0011455535888671875,9.36,16775214.0,,,,,
,,9.362,-0.0053077697753906245,9.362,16767940.0,,,,,
,,9.364,-0.001599884033203125,9.364,16774420.0,,,,,
,,9.366,-0.0003662109375,9.366,16776576.0,,,,,
,,9.368,-0.004047203063964844,9.368,16770143.0,,,,,
,,9.37,-0.009007072448730469,9.37,16761475.0,,,,,
,,9.372,-0.0037542343139648437,9.372,16770655.0,,,,,
,,9.374,6.694793701171875e-05,9.374,117.0,,,,,
,,9.376,-0.0011478424072265624,9.376,16775210.0,,,,,
,,9.378,-0.004780769348144531,9.378,16768861.0,,,,,
,,9.38,-0.002185821533203125,9.38,16773396.0,,,,,
,,9.382,0.00036907196044921875,9.382,645.0,,,,,
,,9.384,-0.0020313262939453125,9.384,16773666.0,,,,,
,,9.386,-0.006671905517578125,9.386,16765556.0,,,,,
,,9.388,-0.0061283111572265625,9.388,16766506.0,,,,,
,,9.39,-0.0002414703369140625,9.39,16776794.0,,,,,
,,9.392,0.0007123947143554688,9.392,1245.0,,,,,
,,9.394,-0.0019866943359375,9.394,16773744.0,,,,,
,,9.396,-0.002661895751953125,9.396,16772564.0,,,,,
,,9.398,0.0026493072509765625,9.398,4630.0,,,,,
,,9.4,-0.00032958984374999997,9.4,16776640.0,,,,,
,,9.402,-0.0028799057006835935,9.402,16772183.0,,,,,
,,9.404,-0.006188392639160156,9.404,16766401.0,,,,,
,,9.406,-0.0008136749267578124,9.406,16775794.0,,,,,
,,9.408,0.003114509582519531,9.408,5443.0,,,,,
,,9.41,0.000707244873046875,9.41,1236.0,,,,,
,,9.412,-0.0012496948242187499,9.412,16775032.0,,,,,
,,9.414,-5.8364868164062496e-05,9.414,16777114.0,,,,,
,,9.416,0.0027099609375,9.416,4736.0,,,,,
,,9.418,-0.0007295608520507812,9.418,16775941.0,,,,,
,,9.42,-0.005416488647460937,9.42,16767750.0,,,,,
,,9.422,-0.0013772964477539063,9.422,16774809.0,,,,,
,,9.424,0.0020381927490234373,9.424,3562.0,,,,,
,,9.426,0.0024290084838867188,9.426,4245.0,,,,,
,,9.428,-0.0010334014892578124,9.428,16775410.0,,,,,
,,9.43,0.0006460189819335937,9.43,1129.0,,,,,
,,9.432,0.004936408996582031,9.432,8627.0,,,,,
,,9.434,0.001247406005859375,9.434,2180.0,,,,,
,,9.436,-0.003240394592285156,9.436,16771553.0,,,,,
,,9.438,-0.0025400161743164063,9.438,16772777.0,,,,,
,,9.44,0.00269622802734375,9.44,4712.0,,,,,
,,9.442,0.0031087875366210935,9.442,5433.0,,,,,
,,9.444,0.002112007141113281,9.444,3691.0,,,,,
,,9.446,1.430511474609375e-05,9.446,25.0,,,,,
,,9.448,0.0059944152832031245,9.448,10476.0,,,,,
,,9.45,0.002606964111328125,9.45,4556.0,,,,,
,,9.452,9.72747802734375e-05,9.452,170.0,,,,,
,,9.454,-0.0029943466186523435,9.454,16771983.0,,,,,
,,9.456,0.0022121429443359374,9.456,3866.0,,,,,
,,9.458,0.0051727294921875,9.458,9040.0,,,,,
,,9.46,0.0035636901855468747,9.46,6228.0,,,,,
,,9.462,0.0007764816284179687,9.462,1357.0,,,,,
,,9.464,0.00503082275390625,9.464,8792.0,,,,,
,,9.466,0.005803871154785156,9.466,10143.0,,,,,
,,9.468,0.002639007568359375,9.468,4612.0,,,,,
,,9.47,-0.0025028228759765626,9.47,16772842.0,,,,,
,,9.472,0.002107429504394531,9.472,3683.0,,,,,
,,9.474,0.0055789947509765625,9.474,9750.0,,,,,
,,9.476,0.005497169494628906,9.476,9607.0,,,,,
,,9.478,0.00216064453125,9.478,3776.0,,,,,
,,9.48,0.004373359680175781,9.48,7643.0,,,,,
,,9.482,0.007281875610351562,9.482,12726.0,,,,,
,,9.484,0.004542160034179688,9.484,7938.0,,,,,
,,9.486,-0.00136871337890625,9.486,16774824.0,,,,,
,,9.488,5.035400390625e-05,9.488,88.0,,,,,
,,9.49,0.005715179443359375,9.49,9988.0,,,,,
,,9.492,0.007089042663574218,9.492,12389.0,,,,,
,,9.494,0.003789710998535156,9.494,6623.0,,,,,
,,9.496,0.003183746337890625,9.496,5564.0,,,,,
,,9.498,0.00803546905517578,9.498,14043.0,,,,,
,,9.5,0.006344032287597656,9.5,11087.0,,,,,
,,9.502,0.0027917861938476563,9.502,4879.0,,,,,
,,9.504,-0.0014230728149414063,9.504,16774729.0,,,,,
,,9.506,0.004157066345214844,9.506,7265.0,,,,,
,,9.508,0.0065517425537109375,9.508,11450.0,,,,,
,,9.51,0.004708099365234375,9.51,8228.0,,,,,
,,9.512,0.0016559600830078124,9.512,2894.0,,,,,
,,9.514,0.007675552368164062,9.514,13414.0,,,,,
,,9.516,0.004396247863769531,9.516,7683.0,,,,,
,,9.518,0.0023494720458984374,9.518,4106.0,,,,,
,,9.52,-0.0026315689086914063,9.52,16772617.0,,,,,
,,9.522,0.0013103485107421875,9.522,2290.0,,,,,
,,9.524,0.0035505294799804688,9.524,6205.0,,,,,
,,9.526,0.004280662536621093,9.526,7481.0,,,,,
,,9.528,0.00019683837890625,9.528,344.0,,,,,
,,9.53,0.0013916015625,9.53,2432.0,,,,,
,,9.532,0.004697227478027343,9.532,8209.0,,,,,
,,9.534,0.0028278350830078123,9.534,4942.0,,,,,
,,9.536,-0.004819107055664062,9.536,16768794.0,,,,,
,,9.538,-0.003362274169921875,9.538,16771340.0,,,,,
,,9.54,0.0017852783203125,9.54,3120.0,,,,,
,,9.542,0.0019775390625,9.542,3456.0,,,,,
,,9.544,-0.001263427734375,9.544,16775008.0,,,,,
,,9.546,-0.002260780334472656,9.546,16773265.0,,,,,
,,9.548,0.002681922912597656,9.548,4687.0,,,,,
,,9.55,0.00028839111328125,9.55,504.0,,,,,
,,9.552,-0.003483009338378906,9.552,16771129.0,,,,,
,,9.554,-0.006848716735839843,9.554,16765247.0,,,,,
,,9.556,-0.002599525451660156,9.556,16772673.0,,,,,
,,9.558,0.0021852493286132813,9.558,3819.0,,,,,
,,9.56,-0.0010969161987304688,9.56,16775299.0,,,,,
,,9.562,-0.004288101196289062,9.562,16769722.0,,,,,
